area,perimeter,eccentricity,solidity,extent,circularity,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,filename
28214.0,764.4507934888323,0.6708983881103636,0.9401532822392535,0.7256687242798354,0.6067020389111875,3.181741283603169,7.437460325596228,11.901683104776597,13.046966067613544,25.56516940712068,16.926975610071022,25.89011073475814,89.93914368753101,80.55610689728503,59.52300276458496,16.95753425530474,21.75227421281676,29.245176995786228,21.989331537534557,95.38970014886226,89.97954915999149,3.9426840507930323,54.77238460411902,17.010676785040467,22.05599198396794,0.9585982967399286,0.8860335931841924,0.9844213370369436,ok_0011.jpg
22493.0,589.730014102411,0.5593787150999102,0.9776589733559351,0.7551787812657378,0.81273840826935,3.196328223547457,7.856112008899624,12.054443045094581,14.244754913637815,27.814404005608758,18.788204863609298,-27.428246582588297,81.99964433379273,67.57822433646024,44.73756279731472,32.606883021770926,31.662988858935698,29.94892867792334,18.209087271595607,127.24505401680523,81.99964433379273,1.8654760794643201,40.03706173392958,32.606883021770926,36.00562725450904,0.9259330327147158,0.9091928913094166,0.9627622401709873,ok_0012.jpg
24406.0,610.8010819142764,0.6042339709963314,0.9807120469340191,0.7556037151702787,0.8220663580425134,3.193167650411684,7.688497830148738,12.430164069620053,14.215717846805804,27.563747674946693,18.08925789603454,28.01971908081861,133.16749979513236,109.44042448578219,71.15340490043432,41.39625753260037,38.52840566373757,32.09616357095729,18.26768007866918,122.36564779152667,133.16749979513236,1.641496705297408,31.338629269119046,41.39625753260037,40.44884969939881,0.9210111632798841,0.9014972675011026,0.9838673137695724,ok_0013.jpg
21353.0,726.416305603426,0.6266015262392404,0.9203482608508254,0.6541973039215686,0.5085077730503447,3.1651929192165755,7.554652046644411,10.317610173457629,12.112974875672135,-23.401235390447244,-16.287780452174538,23.60054167743623,100.7337142321922,86.37797967498712,63.20545122465227,40.556258360674796,42.26423711668207,41.76082999654732,20.319346227696343,108.598136093289,100.92642719992507,11.599619885014496,52.33804406764243,40.80454604798953,40.121907815631275,0.9340784748743974,0.9138424119901595,0.9733375040539095,ok_0014.jpg
19841.0,605.9898987322332,0.6016765857892088,0.9562849431270484,0.7654706790123457,0.6789575956311014,3.190509487978406,7.692186523277759,11.515200357963309,13.508768837949495,-26.147575684552027,-17.79923350987063,-26.197866509726634,104.34363187339348,90.48298976866086,59.83090570031752,29.823522997121696,31.604450855818158,33.448429319650394,21.144347563126857,118.63499823597601,104.34615190766594,7.270354250921008,50.75257563050084,29.82375072806005,32.12095390781563,0.9418965524741151,0.9197343582632547,0.9765183385442057,ok_0015.jpg
18805.0,540.1320343559643,0.6813904242667308,0.9779499713973686,0.7825634623387432,0.809996852114449,3.18314023329685,7.405313140909025,12.272341031255598,14.066995271895816,-27.354315739459235,-17.843166127134563,-27.425916921482727,109.73746344057432,96.27556500930604,70.5152884871045,36.146130824352106,35.47737277254192,31.988194823396817,19.40670034565275,100.2914650358947,109.73746344057432,1.9739537127587894,39.650584656564845,36.146130824352106,28.75664128256513,0.9413760231849436,0.9240777286852083,0.9809322031227613,ok_0016.jpg
17010.0,607.1614716074871,0.5388144794599392,0.9097229650229971,0.6389452332657201,0.5798367905388242,3.1792106414956023,7.898493383887053,10.750581443706977,12.434363698831785,24.02689143826926,-16.776809788529967,-25.82439672987087,93.78036449147561,75.16748971193415,49.38342151675485,27.37603822049884,28.07715269288967,31.326050154393545,16.97524985302763,127.65767195767195,93.78036449147561,1.9440223304199513,50.08361827725602,27.37603822049884,33.60526653306615,0.944519003596979,0.9311278730719981,0.9615408828792257,ok_0017.jpg
14800.0,494.14927829866735,0.6915666475624358,0.9673202614379085,0.7840644204280568,0.76164965303764,3.1773879653094976,7.36011815524907,11.336169531015496,12.68732103084008,25.147417177534237,16.822874960520757,24.728522448965418,81.36418918918919,71.59351351351351,43.8225,15.39778200127567,16.721164322614314,24.885593231963664,21.482972972972973,123.8985135135135,81.36418918918919,2.1488480444621656,56.6106686818059,15.39778200127567,13.563719438877762,0.9635726891352611,0.9401844281077998,0.9774559201965922,ok_0018.jpg
12269.0,476.19090885901,0.5441493170315538,0.9397212009803921,0.6604758828596038,0.6799184571542821,3.185852365325013,7.891721358041244,10.785162373879201,12.533152906078197,-25.475765489883354,-16.7098724879872,24.19289997807979,114.8088678783927,93.8315266117858,65.01100334175564,40.52032672521199,45.31835457641078,50.41989756177715,17.66223816121933,128.83723204825168,114.8088678783927,2.652601731179633,58.79614537198835,40.52032672521199,40.45127054108218,0.9588575463430435,0.950241287450448,0.9621647858396343,ok_0019.jpg
25172.0,614.558441227157,0.49085915664069824,0.9846659364731654,0.7698565617640762,0.8375316166569161,3.199307452627651,8.125347285035616,11.703847050174002,14.01634674823668,-27.061588243411357,-18.303749372827717,26.997099541471158,115.60277292229462,102.1741220403623,83.56920387732401,25.41392992745552,21.77841713002535,18.034520774602928,17.741538217066584,69.39377085650723,115.60277292229462,1.825238944587864,15.84795485042083,25.41392992745552,28.665458917835675,0.9263934422028872,0.8984227292830294,0.9861140082801577,ok_0020.jpg
20331.0,554.6173157302028,0.6874359647392372,0.9835994194484761,0.7893694673085883,0.8305805468598034,3.1805444085885153,7.380083472180155,11.370718859899721,12.942776934569332,25.53021319730697,17.10061027657583,-25.1316708436161,116.8763464659879,94.19128424573312,40.325512763759775,18.471597073120993,19.33574129749641,25.704125516953148,21.0796812749004,170.75726722738676,116.8763464659879,1.2037298030379215,41.601773349282126,18.471597073120993,22.028897795591185,0.9490218019370913,0.9179746530885247,0.9843393183530016,ok_0021.jpg
